Conta: 
Titular: 
Data Inicial: 01/01/2021
Data Final: 31/03/2021

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Médio;Resultado;Resultado(%);Total;TET
 - ;WDOFUT;11/01/2021 17:20:55;11/01/2021 17:47:18;26min23s;1;C;5.519,59;5.522,60;Não;30,10;3,01;30,10; - 
 - ;WDOFUT;12/01/2021 09:23:32;12/01/2021 09:26:29;2min57s;1;V;5.495,51;5.495,51;Não;0;0;30,10;16h2min36s
 - ;WDOFUT;12/01/2021 09:33:00;12/01/2021 09:36:44;3min43s;1;V;5.498,52;5.492,50;Não;-60,19;-6,02;-30,10;9min28s
 - ;WDOFUT;12/01/2021 09:37:47;12/01/2021 09:39:18;1min30s;1;V;5.501,53;5.495,51;Sim;-60,19;-6,02;-90,29;4min47s
 - ;WDOFUT;12/01/2021 09:42:16;12/01/2021 09:44:34;2min17s;1;C;5.504,54;5.498,52;Sim;-60,19;-6,02;-150,48;4min28s
 - ;WDOFUT;12/01/2021 09:48:16;12/01/2021 09:50:02;1min46s;1;C;5.504,54;5.501,53;Sim;-30,10;-3,01;-180,58;5min59s
 - ;WDOFUT;12/01/2021 09:56:22;12/01/2021 10:03:51;7min28s;1;V;5.486,48;5.492,50;Não;60,19;6,02;-120,39;8min6s
 - ;WDOFUT;12/01/2021 10:21:12;12/01/2021 10:27:26;6min13s;1;C;5.504,54;5.498,52;Sim;-60,19;-6,02;-180,58;24min49s
 - ;WDOFUT;12/01/2021 10:30:06;12/01/2021 10:32:14;2min8s;1;C;5.501,53;5.495,51;Sim;-60,19;-6,02;-240,77;8min53s
 - ;WDOFUT;12/01/2021 10:33:15;12/01/2021 10:35:13;1min58s;1;C;5.501,53;5.504,54;Não;30,10;3,01;-210,67;3min9s
 - ;WDOFUT;12/01/2021 10:58:27;12/01/2021 11:05:55;7min28s;1;V;5.498,52;5.492,50;Sim;-60,19;-6,02;-270,87;25min12s
 - ;WDOFUT;12/01/2021 12:51:25;12/01/2021 12:58:17;6min52s;1;V;5.459,39;5.468,42;Não;90,29;9,03;-180,58;1h52min58s
 - ;WDOFUT;12/01/2021 13:10:39;12/01/2021 13:22:59;12min19s;1;V;5.450,37;5.453,38;Não;30,10;3,01;-150,48;19min14s
 - ;WDOFUT;12/01/2021 13:53:28;12/01/2021 14:09:11;15min43s;1;V;5.438,33;5.441,34;Não;30,10;3,01;-120,39;42min48s
 - ;WDOFUT;12/01/2021 14:14:16;12/01/2021 14:15:33;1min16s;1;V;5.441,34;5.435,32;Não;-60,19;-6,02;-180,58;20min48s
 - ;WDOFUT;12/01/2021 14:28:06;12/01/2021 14:47:07;19min1s;1;V;5.426,29;5.432,31;Não;60,19;6,02;-120,39;13min49s
 - ;WDOFUT;13/01/2021 09:13:32;13/01/2021 09:16:58;3min26s;1;C;5.369,11;5.366,10;Sim;-30,10;-3,01;-150,48;18h45min26s
 - ;WDOFUT;13/01/2021 09:18:11;13/01/2021 09:21:15;3min3s;1;C;5.366,10;5.363,09;Sim;-30,10;-3,01;-180,58;4min39s
 - ;WDOFUT;13/01/2021 09:30:38;13/01/2021 09:37:39;7min1s;1;C;5.366,10;5.363,09;Sim;-30,10;-3,01;-210,67;12min26s
 - ;WDOFUT;13/01/2021 10:28:29;13/01/2021 10:30:16;1min46s;1;C;5.357,07;5.354,06;Sim;-30,10;-3,01;-240,77;57min51s
 - ;WDOFUT;13/01/2021 10:37:54;13/01/2021 10:43:23;5min29s;1;V;5.342,02;5.339,01;Não;-30,10;-3,01;-270,87;9min24s
 - ;WDOFUT;13/01/2021 11:49:32;13/01/2021 11:50:38;1min6s;1;C;5.360,08;5.354,06;Não;-60,19;-6,02;-331,06;1h11min37s
 - ;WDOFUT;13/01/2021 11:59:45;13/01/2021 12:02:47;3min1s;1;C;5.363,09;5.360,08;Não;-30,10;-3,01;-361,15;10min13s
 - ;WDOFUT;13/01/2021 12:51:11;13/01/2021 12:53:00;1min49s;1;C;5.342,02;5.339,01;Sim;-30,10;-3,01;-391,25;51min25s
 - ;WDOFUT;13/01/2021 12:57:23;13/01/2021 13:00:17;2min54s;1;V;5.308,92;5.329,98;Não;210,67;21,07;-180,58;6min12s
 - ;WDOFUT;13/01/2021 13:37:36;13/01/2021 13:52:23;14min47s;1;V;5.305,91;5.311,93;Não;60,19;6,02;-120,39;40min12s
 - ;WDOFUT;13/01/2021 13:55:32;13/01/2021 13:56:45;1min13s;1;V;5.311,93;5.305,91;Não;-60,19;-6,02;-180,58;17min55s
 - ;WDOFUT;13/01/2021 14:09:24;13/01/2021 14:20:38;11min14s;1;C;5.323,96;5.342,02;Sim;180,58;18,06;0,00;13min52s
 - ;WDOFUT;13/01/2021 14:34:06;13/01/2021 14:34:55;49s;1;C;5.336,00;5.332,99;Não;-30,10;-3,01;-30,10;24min41s
 - ;WDOFUT;13/01/2021 14:38:30;13/01/2021 14:39:05;34s;1;C;5.339,01;5.332,99;Não;-60,19;-6,02;-90,29;4min24s
 - ;WDOFUT;13/01/2021 14:47:32;13/01/2021 14:51:28;3min56s;1;C;5.336,00;5.329,98;Sim;-60,19;-6,02;-150,48;9min1s
 - ;WDOFUT;13/01/2021 14:52:43;13/01/2021 15:01:46;9min3s;1;V;5.323,96;5.326,97;Sim;30,10;3,01;-120,39;5min11s
 - ;WDOFUT;13/01/2021 15:12:10;13/01/2021 15:20:02;7min52s;1;C;5.336,00;5.329,98;Não;-60,19;-6,02;-180,58;19min26s
 - ;WDOFUT;13/01/2021 15:22:51;13/01/2021 15:23:42;51s;1;C;5.329,98;5.323,96;Sim;-60,19;-6,02;-240,77;10min41s
 - ;WDOFUT;13/01/2021 15:25:07;13/01/2021 15:52:05;26min58s;1;C;5.326,97;5.326,97;Sim;0;0;-240,77;2min16s
 - ;WDOFUT;13/01/2021 15:58:17;13/01/2021 16:17:12;18min54s;1;V;5.314,93;5.317,94;Não;30,10;3,01;-210,68;33min10s
 - ;WDOFUT;13/01/2021 16:30:47;13/01/2021 16:44:17;13min30s;1;V;5.320,95;5.317,94;Sim;-30,10;-3,01;-240,77;32min29s
 - ;WDOFUT;13/01/2021 16:55:40;13/01/2021 17:11:49;16min9s;1;C;5.326,97;5.323,96;Não;-30,10;-3,01;-270,87;24min52s
 - ;WDOFUT;13/01/2021 17:30:17;13/01/2021 17:45:11;14min54s;1;C;5.329,98;5.323,96;Não;-60,19;-6,02;-331,06;34min37s
 - ;WDOFUT;14/01/2021 09:26:36;14/01/2021 09:27:50;1min14s;1;V;5.290,86;5.284,84;Não;-60,19;-6,02;-391,25;15h56min18s
 - ;WDOFUT;14/01/2021 09:33:20;14/01/2021 09:34:48;1min27s;1;V;5.287,85;5.284,84;Não;-30,10;-3,01;-421,35;6min44s
 - ;WDOFUT;14/01/2021 09:42:59;14/01/2021 09:44:04;1min5s;1;V;5.287,85;5.281,83;Não;-60,19;-6,02;-481,54;9min38s
 - ;WDOFUT;14/01/2021 10:03:52;14/01/2021 10:05:25;1min32s;1;C;5.299,89;5.296,88;Sim;-30,10;-3,01;-511,63;20min53s
 - ;WDOFUT;14/01/2021 10:45:05;14/01/2021 10:47:54;2min48s;1;C;5.296,88;5.290,86;Sim;-60,19;-6,02;-571,83;41min12s
 - ;WDOFUT;14/01/2021 11:01:00;14/01/2021 11:10:33;9min33s;1;C;5.296,88;5.290,86;Sim;-60,19;-6,02;-632,02;15min54s
 - ;WDOFUT;14/01/2021 11:14:21;14/01/2021 11:27:25;13min3s;1;C;5.296,88;5.305,91;Sim;90,29;9,03;-541,73;13min21s
 - ;WDOFUT;14/01/2021 11:41:19;14/01/2021 11:43:50;2min30s;1;C;5.317,94;5.311,93;Não;-60,19;-6,02;-601,92;26min57s
 - ;WDOFUT;14/01/2021 11:50:00;14/01/2021 12:07:33;17min32s;1;V;5.287,85;5.302,90;Sim;150,48;15,05;-451,44;8min41s
 - ;WDOFUT;14/01/2021 13:29:30;14/01/2021 13:37:10;7min40s;1;V;5.248,72;5.242,70;Não;-60,19;-6,02;-511,63;1h39min29s
 - ;WDOFUT;14/01/2021 13:43:12;14/01/2021 13:52:25;9min13s;1;V;5.248,72;5.242,70;Sim;-60,19;-6,02;-571,83;13min42s
 - ;WDOFUT;14/01/2021 14:12:14;14/01/2021 14:18:11;5min56s;1;V;5.242,70;5.236,69;Não;-60,19;-6,02;-632,02;29min1s
 - ;WDOFUT;14/01/2021 14:29:36;14/01/2021 14:35:30;5min53s;1;V;5.233,68;5.236,69;Não;30,10;3,01;-601,92;17min22s
 - ;WDOFUT;15/01/2021 09:25:31;15/01/2021 09:29:51;4min19s;1;C;5.263,77;5.257,75;Sim;-60,19;-6,02;-662,11;18h55min55s
 - ;WDOFUT;15/01/2021 09:30:42;15/01/2021 09:49:36;18min53s;1;C;5.263,77;5.284,84;Sim;210,67;21,07;-451,44;5min10s
 - ;WDOFUT;15/01/2021 10:29:10;15/01/2021 10:30:26;1min16s;1;C;5.281,83;5.278,82;Não;-30,10;-3,01;-481,54;58min28s
 - ;WDOFUT;15/01/2021 10:37:13;15/01/2021 10:40:02;2min48s;1;C;5.281,83;5.278,82;Não;-30,10;-3,01;-511,63;8min2s
 - ;WDOFUT;15/01/2021 10:41:09;15/01/2021 10:44:04;2min54s;1;C;5.284,84;5.278,82;Não;-60,19;-6,02;-571,83;3min56s
 - ;WDOFUT;15/01/2021 10:49:10;15/01/2021 10:58:38;9min27s;1;C;5.284,84;5.287,85;Sim;30,10;3,01;-541,73;8min
 - ;WDOFUT;15/01/2021 11:25:19;15/01/2021 11:30:13;4min54s;1;C;5.299,89;5.293,87;Não;-60,19;-6,02;-601,92;36min9s
 - ;WDOFUT;15/01/2021 12:06:52;15/01/2021 12:11:10;4min18s;1;C;5.299,89;5.305,91;Não;60,19;6,02;-541,73;41min32s
 - ;WDOFUT;15/01/2021 12:34:21;15/01/2021 12:37:40;3min19s;1;V;5.284,84;5.287,85;Sim;30,10;3,01;-511,63;27min29s
 - ;WDOFUT;15/01/2021 12:59:14;15/01/2021 13:00:10;55s;1;V;5.284,84;5.284,84;Não;0;0;-511,63;24min53s
 - ;WDOFUT;15/01/2021 13:09:33;15/01/2021 13:15:04;5min31s;1;C;5.299,89;5.293,87;Não;-60,19;-6,02;-571,82;10min18s
 - ;WDOFUT;15/01/2021 13:20:47;15/01/2021 13:36:23;15min36s;1;V;5.251,73;5.284,84;Não;331,06;33,11;-240,77;11min13s
 - ;WDOFUT;15/01/2021 14:31:21;15/01/2021 14:48:54;17min33s;1;C;5.284,84;5.284,84;Sim;0;0;-240,77;1h10min34s
 - ;WDOFUT;15/01/2021 14:53:51;15/01/2021 14:55:14;1min22s;1;V;5.275,81;5.272,80;Não;-30,10;-3,01;-270,86;22min30s
 - ;WDOFUT;15/01/2021 15:10:33;15/01/2021 15:30:38;20min5s;1;C;5.287,85;5.302,90;Não;150,48;15,05;-120,39;16min41s
 - ;WDOFUT;15/01/2021 16:47:31;15/01/2021 16:54:50;7min19s;1;C;5.314,93;5.311,93;Não;-30,10;-3,01;-150,48;1h36min57s
 - ;WDOFUT;15/01/2021 16:56:58;15/01/2021 17:08:13;11min15s;1;C;5.317,94;5.320,95;Não;30,10;3,01;-120,39;9min27s
 - ;WDOFUT;15/01/2021 17:21:28;15/01/2021 17:37:42;16min13s;1;C;5.320,95;5.314,93;Não;-60,19;-6,02;-180,58;24min30s
 - ;WDOFUT;18/01/2021 09:03:56;18/01/2021 09:04:22;25s;1;V;5.311,93;5.308,92;Sim;-30,10;-3,01;-210,67;2d15h
 - ;WDOFUT;18/01/2021 09:08:39;18/01/2021 09:12:47;4min7s;1;V;5.305,91;5.308,92;Sim;30,10;3,01;-180,58;4min42s
 - ;WDOFUT;18/01/2021 09:35:55;18/01/2021 09:37:40;1min45s;1;C;5.320,95;5.314,93;Sim;-60,19;-6,02;-240,77;27min15s
 - ;WDOFUT;18/01/2021 09:44:21;18/01/2021 09:50:52;6min30s;1;C;5.314,93;5.314,93;Sim;0;0;-240,77;8min26s
 - ;WDOFUT;18/01/2021 10:04:32;18/01/2021 10:05:12;40s;1;V;5.311,93;5.308,92;Sim;-30,10;-3,01;-270,87;20min10s
 - ;WDOFUT;18/01/2021 10:09:02;18/01/2021 10:14:16;5min14s;1;C;5.320,95;5.317,94;Não;-30,10;-3,01;-300,96;4min30s
 - ;WDOFUT;18/01/2021 10:16:14;18/01/2021 10:25:25;9min11s;1;V;5.302,90;5.311,93;Sim;90,29;9,03;-210,67;7min12s
 - ;WDOFUT;18/01/2021 10:57:07;18/01/2021 11:24:40;27min32s;1;C;5.320,95;5.332,99;Sim;120,38;12,04;-90,29;40min52s
 - ;WDOFUT;18/01/2021 11:39:20;18/01/2021 12:04:36;25min15s;1;V;5.287,85;5.311,93;Não;240,77;24,08;150,48;42min13s
 - ;WDOFUT;18/01/2021 12:54:25;18/01/2021 13:03:51;9min26s;1;V;5.263,77;5.281,83;Não;180,57;18,06;331,05;1h15min4s
 - ;WDOFUT;18/01/2021 15:04:06;18/01/2021 15:07:51;3min44s;1;C;5.290,86;5.284,84;Sim;-60,19;-6,02;270,86;2h9min41s
 - ;WDOFUT;18/01/2021 15:22:58;18/01/2021 15:32:22;9min24s;1;C;5.290,86;5.299,89;Não;90,29;9,03;361,15;18min51s
 - ;WDOFUT;18/01/2021 17:26:59;18/01/2021 17:43:22;16min23s;1;C;5.317,94;5.314,93;Não;-30,10;-3,01;331,05;2h4min1s
 - ;WDOFUT;19/01/2021 09:31:40;19/01/2021 09:32:28;47s;1;V;5.278,82;5.275,81;Não;-30,10;-3,01;300,96;16h4min41s
 - ;WDOFUT;19/01/2021 09:37:09;19/01/2021 09:44:07;6min58s;1;V;5.266,78;5.272,80;Não;60,19;6,02;361,15;5min28s
 - ;WDOFUT;19/01/2021 09:58:05;19/01/2021 10:03:36;5min30s;1;C;5.284,84;5.287,85;Sim;30,10;3,01;391,24;20min56s
 - ;WDOFUT;19/01/2021 10:28:58;19/01/2021 10:31:21;2min23s;1;C;5.287,85;5.284,84;Não;-30,10;-3,01;361,15;30min53s
 - ;WDOFUT;19/01/2021 10:45:08;19/01/2021 10:59:51;14min42s;1;C;5.290,86;5.293,87;Não;30,10;3,01;391,24;16min9s
 - ;WDOFUT;19/01/2021 11:21:52;19/01/2021 11:24:55;3min2s;1;C;5.308,92;5.308,92;Não;0;0;391,24;36min44s
 - ;WDOFUT;19/01/2021 11:33:39;19/01/2021 11:40:55;7min15s;1;C;5.311,93;5.323,96;Não;120,38;12,04;511,63;11min46s
 - ;WDOFUT;19/01/2021 12:12:47;19/01/2021 12:21:03;8min16s;1;C;5.326,97;5.342,02;Não;150,48;15,05;662,11;39min7s
 - ;WDOFUT;19/01/2021 12:55:57;19/01/2021 12:59:32;3min35s;1;C;5.342,02;5.348,04;Não;60,19;6,02;722,30;43min9s
 - ;WDOFUT;19/01/2021 13:04:18;19/01/2021 13:21:38;17min20s;1;C;5.348,04;5.360,08;Não;120,38;12,04;842,68;8min20s
 - ;WDOFUT;19/01/2021 13:40:56;19/01/2021 13:46:00;5min4s;1;C;5.357,07;5.354,06;Não;-30,10;-3,01;812,59;36min38s
 - ;WDOFUT;19/01/2021 14:43:48;19/01/2021 14:49:19;5min30s;1;V;5.339,01;5.339,01;Sim;0;0;812,59;1h2min51s
 - ;WDOFUT;19/01/2021 14:57:25;19/01/2021 14:59:38;2min12s;1;C;5.360,08;5.354,06;Não;-60,19;-6,02;752,39;13min37s
 - ;WDOFUT;19/01/2021 15:41:18;19/01/2021 15:49:58;8min39s;1;C;5.372,12;5.372,12;Não;0;0;752,39;43min53s
 - ;WDOFUT;20/01/2021 09:03:18;20/01/2021 09:11:00;7min41s;1;V;5.357,07;5.363,09;Sim;60,19;6,02;812,59;17h21min59s
 - ;WDOFUT;20/01/2021 09:23:55;20/01/2021 09:31:31;7min36s;1;V;5.360,08;5.357,07;Não;-30,10;-3,01;782,49;20min36s
 - ;WDOFUT;20/01/2021 09:33:20;20/01/2021 09:33:55;35s;1;V;5.360,08;5.354,06;Não;-60,19;-6,02;722,30;9min24s
 - ;WDOFUT;20/01/2021 09:36:50;20/01/2021 09:38:36;1min45s;1;V;5.357,07;5.354,06;Sim;-30,10;-3,01;692,20;3min30s
 - ;WDOFUT;20/01/2021 09:46:31;20/01/2021 09:49:48;3min16s;1;V;5.360,08;5.357,07;Sim;-30,10;-3,01;662,11;9min41s
 - ;WDOFUT;20/01/2021 09:52:57;20/01/2021 10:00:57;8min;1;V;5.336,00;5.354,06;Não;180,57;18,06;842,68;6min25s
 - ;WDOFUT;20/01/2021 10:41:17;20/01/2021 10:42:09;52s;1;V;5.336,00;5.329,98;Não;-60,19;-6,02;782,49;48min19s
 - ;WDOFUT;20/01/2021 11:03:00;20/01/2021 11:05:37;2min37s;1;V;5.336,00;5.329,98;Não;-60,19;-6,02;722,30;21min43s
 - ;WDOFUT;20/01/2021 11:12:22;20/01/2021 11:16:14;3min51s;1;V;5.336,00;5.329,98;Não;-60,19;-6,02;662,10;9min21s
 - ;WDOFUT;20/01/2021 11:29:40;20/01/2021 11:33:05;3min24s;1;V;5.323,96;5.329,98;Não;60,19;6,02;722,30;17min18s
 - ;WDOFUT;20/01/2021 11:35:14;20/01/2021 11:43:53;8min39s;1;V;5.314,93;5.323,96;Não;90,29;9,03;812,58;5min33s
 - ;WDOFUT;20/01/2021 12:30:03;20/01/2021 12:36:32;6min29s;1;V;5.311,93;5.311,93;Não;0;0;812,58;54min49s
 - ;WDOFUT;20/01/2021 12:45:56;20/01/2021 12:55:18;9min22s;1;V;5.311,93;5.308,92;Não;-30,10;-3,01;782,49;15min52s
 - ;WDOFUT;20/01/2021 13:26:34;20/01/2021 13:33:47;7min12s;1;C;5.323,96;5.326,97;Sim;30,10;3,01;812,58;40min37s
 - ;WDOFUT;20/01/2021 13:56:36;20/01/2021 13:59:25;2min49s;1;V;5.308,92;5.305,91;Não;-30,10;-3,01;782,49;30min1s
 - ;WDOFUT;20/01/2021 14:17:32;20/01/2021 14:24:00;6min28s;1;C;5.320,95;5.314,93;Sim;-60,19;-6,02;722,29;20min55s
 - ;WDOFUT;20/01/2021 14:30:42;20/01/2021 14:40:47;10min4s;1;V;5.311,93;5.311,93;Sim;0;0;722,29;13min10s
 - ;WDOFUT;20/01/2021 15:22:19;20/01/2021 15:42:37;20min18s;1;C;5.320,95;5.339,01;Sim;180,57;18,06;902,87;51min36s
 - ;WDOFUT;20/01/2021 16:14:40;20/01/2021 16:23:54;9min13s;1;C;5.342,02;5.336,00;Não;-60,19;-6,02;842,68;52min21s
 - ;WDOFUT;20/01/2021 17:17:14;20/01/2021 17:58:59;41min45s;1;V;5.326,97;5.323,96;Sim;-30,10;-3,01;812,58;1h2min33s
 - ;WDOFUT;21/01/2021 09:22:10;21/01/2021 09:26:51;4min40s;1;V;5.263,77;5.260,76;Não;-30,10;-3,01;782,49;16h4min56s
 - ;WDOFUT;21/01/2021 09:40:01;21/01/2021 09:40:43;41s;1;V;5.260,76;5.254,74;Não;-60,19;-6,02;722,29;17min50s
 - ;WDOFUT;21/01/2021 10:38:28;21/01/2021 10:41:45;3min16s;1;C;5.287,85;5.281,83;Sim;-60,19;-6,02;662,10;58min26s
 - ;WDOFUT;21/01/2021 10:52:38;21/01/2021 11:22:20;29min41s;1;C;5.287,85;5.320,95;Não;331,06;33,11;993,16;14min10s
 - ;WDOFUT;21/01/2021 13:18:53;21/01/2021 13:44:08;25min15s;1;C;5.402,21;5.411,24;Não;90,29;9,03;1.083,44;2h26min14s
 - ;WDOFUT;21/01/2021 13:52:10;21/01/2021 13:52:58;47s;1;C;5.408,23;5.402,21;Não;-60,19;-6,02;1.023,25;33min17s
 - ;WDOFUT;21/01/2021 15:31:50;21/01/2021 15:39:55;8min5s;1;V;5.390,17;5.387,16;Sim;-30,10;-3,01;993,16;1h39min39s
 - ;WDOFUT;21/01/2021 15:53:22;21/01/2021 16:06:19;12min56s;1;V;5.384,16;5.387,16;Não;30,10;3,01;1.023,25;21min32s
 - ;WDOFUT;21/01/2021 17:32:26;21/01/2021 17:39:25;6min59s;1;V;5.378,14;5.375,13;Não;-30,10;-3,01;993,16;1h39min3s
 - ;WDOFUT;21/01/2021 17:43:47;21/01/2021 17:57:16;13min29s;1;V;5.378,14;5.372,12;Não;-60,19;-6,02;932,97;11min21s
 - ;WDOFUT;22/01/2021 09:04:04;22/01/2021 09:06:07;2min3s;1;C;5.390,17;5.414,25;Sim;240,77;24,08;1.173,73;15h20min16s
 - ;WDOFUT;22/01/2021 10:35:22;22/01/2021 10:38:52;3min30s;1;C;5.447,36;5.447,36;Não;0;0;1.173,73;1h31min17s
 - ;WDOFUT;22/01/2021 14:03:21;22/01/2021 14:15:08;11min47s;1;C;5.477,45;5.480,46;Não;30,10;3,01;1.203,83;3h27min59s
 - ;WDOFUT;22/01/2021 16:32:43;22/01/2021 16:39:06;6min22s;1;C;5.498,52;5.498,52;Não;0;0;1.203,83;2h29min21s
 - ;WDOFUT;26/01/2021 09:16:06;26/01/2021 09:19:49;3min42s;1;V;5.474,44;5.468,42;Sim;-60,19;-6,02;1.143,64;3d16h
 - ;WDOFUT;26/01/2021 09:20:07;26/01/2021 09:29:07;8min59s;1;V;5.459,39;5.465,41;Não;60,19;6,02;1.203,83;4min1s
 - ;WDOFUT;26/01/2021 09:30:05;26/01/2021 09:41:45;11min40s;1;V;5.441,34;5.456,39;Não;150,48;15,05;1.354,31;9min57s
 - ;WDOFUT;26/01/2021 10:03:38;26/01/2021 10:04:55;1min16s;1;V;5.432,31;5.426,29;Não;-60,19;-6,02;1.294,12;33min33s
 - ;WDOFUT;26/01/2021 11:04:04;26/01/2021 11:08:35;4min31s;1;V;5.423,28;5.432,31;Sim;90,29;9,03;1.384,40;1h25s
 - ;WDOFUT;26/01/2021 11:25:21;26/01/2021 11:27:10;1min48s;1;V;5.426,29;5.420,27;Não;-60,19;-6,02;1.324,21;21min17s
 - ;WDOFUT;26/01/2021 11:30:31;26/01/2021 11:35:51;5min20s;1;V;5.420,27;5.420,27;Sim;0;0;1.324,21;5min9s
 - ;WDOFUT;26/01/2021 11:53:42;26/01/2021 12:10:53;17min11s;1;V;5.399,20;5.417,26;Não;180,57;18,06;1.504,79;23min10s
 - ;WDOFUT;26/01/2021 12:26:05;26/01/2021 12:30:06;4min;1;V;5.408,23;5.405,22;Não;-30,09;-3,01;1.474,69;32min23s
 - ;WDOFUT;26/01/2021 12:31:31;26/01/2021 12:37:59;6min28s;1;V;5.405,22;5.402,21;Não;-30,10;-3,01;1.444,60;5min25s
 - ;WDOFUT;26/01/2021 12:48:56;26/01/2021 12:51:19;2min23s;1;V;5.399,20;5.399,20;Não;0;0;1.444,60;17min25s
 - ;WDOFUT;26/01/2021 12:51:55;26/01/2021 13:07:14;15min19s;1;V;5.366,10;5.393,18;Não;270,86;27,09;1.715,46;2min58s
 - ;WDOFUT;26/01/2021 13:22:40;26/01/2021 13:25:16;2min35s;1;V;5.378,14;5.372,12;Não;-60,19;-6,02;1.655,27;30min45s
 - ;WDOFUT;26/01/2021 16:26:04;26/01/2021 16:37:49;11min44s;1;V;5.339,01;5.354,06;Não;150,48;15,05;1.805,75;3h3min24s
 - ;WDOFUT;27/01/2021 09:10:53;27/01/2021 09:17:05;6min12s;1;C;5.384,16;5.405,22;Sim;210,67;21,07;2.016,42;16h44min48s
 - ;WDOFUT;27/01/2021 09:26:43;27/01/2021 09:29:14;2min31s;1;V;5.381,15;5.384,16;Sim;30,10;3,01;2.046,51;15min50s
 - ;WDOFUT;27/01/2021 09:39:08;27/01/2021 09:40:02;54s;1;C;5.396,19;5.390,17;Não;-60,19;-6,02;1.986,32;12min25s
 - ;WDOFUT;27/01/2021 09:43:56;27/01/2021 09:47:07;3min11s;1;C;5.390,17;5.393,18;Sim;30,10;3,01;2.016,42;4min47s
 - ;WDOFUT;27/01/2021 09:50:51;27/01/2021 09:51:12;21s;1;V;5.387,16;5.381,15;Não;-60,19;-6,02;1.956,23;6min55s
 - ;WDOFUT;27/01/2021 09:52:43;27/01/2021 09:53:41;58s;1;C;5.393,18;5.390,17;Não;-30,10;-3,01;1.926,13;1min51s
 - ;WDOFUT;27/01/2021 09:56:40;27/01/2021 09:58:00;1min20s;1;V;5.390,17;5.384,16;Sim;-60,19;-6,02;1.865,94;3min57s
 - ;WDOFUT;27/01/2021 10:04:22;27/01/2021 10:08:05;3min43s;1;C;5.396,19;5.390,17;Não;-60,19;-6,02;1.805,75;7min42s
 - ;WDOFUT;27/01/2021 10:12:56;27/01/2021 10:19:44;6min48s;1;V;5.381,15;5.384,16;Sim;30,10;3,01;1.835,84;8min34s
 - ;WDOFUT;27/01/2021 10:28:28;27/01/2021 10:30:11;1min42s;1;V;5.390,17;5.384,16;Sim;-60,19;-6,02;1.775,65;15min31s
 - ;WDOFUT;27/01/2021 10:31:07;27/01/2021 10:37:42;6min34s;1;C;5.396,19;5.402,21;Sim;60,19;6,02;1.835,84;2min39s
 - ;WDOFUT;27/01/2021 10:49:44;27/01/2021 10:52:47;3min2s;1;C;5.399,20;5.393,18;Não;-60,19;-6,02;1.775,65;18min36s
 - ;WDOFUT;27/01/2021 10:54:38;27/01/2021 10:57:56;3min17s;1;V;5.384,16;5.387,16;Sim;30,10;3,01;1.805,75;4min53s
 - ;WDOFUT;27/01/2021 11:25:00;27/01/2021 11:27:07;2min6s;1;C;5.396,19;5.390,17;Sim;-60,19;-6,02;1.745,55;30min22s
 - ;WDOFUT;27/01/2021 11:31:04;27/01/2021 11:33:11;2min7s;1;C;5.393,18;5.396,19;Sim;30,10;3,01;1.775,65;6min3s
 - ;WDOFUT;27/01/2021 11:36:48;27/01/2021 11:37:15;27s;1;C;5.399,20;5.393,18;Não;-60,19;-6,02;1.715,46;5min44s
 - ;WDOFUT;27/01/2021 11:38:19;27/01/2021 11:45:46;7min26s;1;C;5.399,20;5.423,28;Não;240,77;24,08;1.956,22;1min31s
 - ;WDOFUT;27/01/2021 11:53:22;27/01/2021 11:55:35;2min12s;1;C;5.426,29;5.420,27;Não;-60,19;-6,02;1.896,03;15min2s
 - ;WDOFUT;27/01/2021 12:17:57;27/01/2021 12:18:30;32s;1;C;5.414,25;5.411,24;Sim;-30,10;-3,01;1.865,94;24min35s
 - ;WDOFUT;27/01/2021 12:20:38;27/01/2021 12:27:47;7min9s;1;V;5.396,19;5.396,19;Sim;0;0;1.865,94;2min40s
 - ;WDOFUT;27/01/2021 12:33:37;27/01/2021 12:34:45;1min7s;1;V;5.402,21;5.399,20;Sim;-30,10;-3,01;1.835,84;12min59s
 - ;WDOFUT;27/01/2021 12:36:36;27/01/2021 12:41:54;5min18s;1;C;5.408,23;5.414,25;Sim;60,19;6,02;1.896,03;2min58s
 - ;WDOFUT;27/01/2021 13:06:06;27/01/2021 13:24:27;18min20s;1;C;5.426,29;5.429,30;Não;30,10;3,01;1.926,13;29min30s
 - ;WDOFUT;27/01/2021 13:49:54;27/01/2021 14:01:21;11min27s;1;C;5.432,31;5.429,30;Não;-30,10;-3,01;1.896,03;43min47s
 - ;WDOFUT;27/01/2021 14:12:36;27/01/2021 14:21:29;8min52s;1;V;5.417,26;5.414,25;Sim;-30,10;-3,01;1.865,94;22min42s
 - ;WDOFUT;27/01/2021 15:59:04;27/01/2021 15:59:51;47s;1;C;5.411,24;5.414,25;Sim;30,10;3,01;1.896,03;1h46min27s
 - ;WDOFUT;27/01/2021 16:05:44;27/01/2021 16:16:03;10min18s;1;C;5.414,25;5.417,26;Não;30,10;3,01;1.926,13;6min40s
 - ;WDOFUT;27/01/2021 16:32:05;27/01/2021 16:36:39;4min34s;1;C;5.420,27;5.420,27;Não;0;0;1.926,13;26min20s
